mass,logt,lum
1.0,7.541051,-0.067
1.0,7.55095,-0.084
1.0,7.561052,-0.101
1.0,7.575198,-0.123
1.0,7.584215,-0.134
1.0,7.594792,-0.145
1.0,7.607155,-0.154
1.0,7.62154,-0.162
1.0,7.638196,-0.167
1.0,7.657374,-0.169
1.0,7.679323,-0.17
1.0,7.704278,-0.169
1.0,7.732444,-0.169
1.0,7.763997,-0.169
1.0,7.799064,-0.168
1.0,7.837718,-0.167
1.0,7.879974,-0.166
1.0,7.925788,-0.165
1.0,7.975062,-0.163
1.0,8.027643,-0.161
1.0,8.083341,-0.158
1.0,8.141932,-0.155
1.0,8.20318,-0.152
1.0,8.266827,-0.15
1.0,8.332626,-0.148
1.0,8.392312,-0.147
1.0,8.444777,-0.146
1.0,8.491582,-0.145
1.0,8.533829,-0.144
1.0,8.572329,-0.143
1.0,8.607692,-0.142
1.0,8.640391,-0.141
1.0,8.6708,-0.14
1.0,8.699217,-0.139
1.0,8.72589,-0.139
1.0,8.751019,-0.138
1.0,8.774772,-0.137
1.0,8.797294,-0.136
1.0,8.818705,-0.135
1.0,8.83911,-0.134
1.0,8.858599,-0.133
1.0,8.87725,-0.132
1.0,8.895134,-0.131
1.0,8.91231,-0.13
1.0,8.928833,-0.13
1.0,8.94475,-0.129
1.0,8.960105,-0.128
1.0,8.974935,-0.127
1.0,8.989275,-0.126
1.0,9.003155,-0.125
1.0,9.016607,-0.124
1.0,9.029656,-0.123
1.0,9.042323,-0.122
1.0,9.054632,-0.122
1.0,9.066602,-0.121
1.0,9.078247,-0.12
1.0,9.089591,-0.119
1.0,9.100646,-0.118
1.0,9.111427,-0.117
1.0,9.121947,-0.116
1.0,9.132215,-0.115
1.0,9.142249,-0.114
1.0,9.152056,-0.113
1.0,9.161646,-0.112
1.0,9.17103,-0.111
1.0,9.180212,-0.111
1.0,9.189207,-0.11
1.0,9.198019,-0.109
1.0,9.206656,-0.108
1.0,9.215124,-0.107
1.0,9.223428,-0.106
1.0,9.231579,-0.105
1.0,9.23958,-0.104
1.0,9.247436,-0.103
1.0,9.255152,-0.102
1.0,9.262733,-0.101
1.0,9.270183,-0.1
1.0,9.277508,-0.099
1.0,9.284713,-0.098
1.0,9.291799,-0.097
1.0,9.298772,-0.096
1.0,9.305633,-0.095
1.0,9.312389,-0.094
1.0,9.319041,-0.093
1.0,9.325594,-0.092
1.0,9.332048,-0.091
1.0,9.338407,-0.09
1.0,9.344675,-0.089
1.0,9.350854,-0.089
1.0,9.356947,-0.088
1.0,9.362955,-0.087
1.0,9.36888,-0.086
1.0,9.374726,-0.085
1.0,9.380495,-0.084
1.0,9.386189,-0.083
1.0,9.391808,-0.082
1.0,9.397354,-0.081
1.0,9.402832,-0.08
1.0,9.408242,-0.079
1.0,9.413585,-0.078
1.0,9.418863,-0.077
1.0,9.424078,-0.076
1.0,9.429229,-0.075
1.0,9.434321,-0.074
1.0,9.439355,-0.073
1.0,9.444331,-0.072
1.0,9.44925,-0.07
1.0,9.454113,-0.069
1.0,9.458923,-0.068
1.0,9.463681,-0.067
1.0,9.468387,-0.066
1.0,9.473043,-0.065
1.0,9.477648,-0.064
1.0,9.482206,-0.063
1.0,9.486717,-0.062
1.0,9.491181,-0.061
1.0,9.4956,-0.06
1.0,9.499973,-0.059
1.0,9.504304,-0.058
1.0,9.508592,-0.057
1.0,9.512838,-0.056
1.0,9.517043,-0.055
1.0,9.521207,-0.054
1.0,9.525331,-0.053
1.0,9.529418,-0.051
1.0,9.533466,-0.05
1.0,9.537477,-0.049
1.0,9.541451,-0.048
1.0,9.545388,-0.047
1.0,9.54929,-0.046
1.0,9.553158,-0.045
1.0,9.556992,-0.044
1.0,9.560792,-0.043
1.0,9.564558,-0.042
1.0,9.568293,-0.04
1.0,9.571996,-0.039
1.0,9.575668,-0.038
1.0,9.579309,-0.037
1.0,9.582919,-0.036
1.0,9.5865,-0.035
1.0,9.590051,-0.034
1.0,9.593574,-0.032
1.0,9.597069,-0.031
1.0,9.600535,-0.03
1.0,9.603973,-0.029
1.0,9.607385,-0.028
1.0,9.610771,-0.027
1.0,9.61413,-0.025
1.0,9.617464,-0.024
1.0,9.620771,-0.023
1.0,9.624054,-0.022
1.0,9.627313,-0.021
1.0,9.630547,-0.02
1.0,9.633757,-0.018
1.0,9.636943,-0.017
1.0,9.640107,-0.016
1.0,9.643247,-0.015
1.0,9.646365,-0.014
1.0,9.649461,-0.012
1.0,9.652534,-0.011
1.0,9.655587,-0.01
1.0,9.658618,-0.009
1.0,9.661628,-0.007
1.0,9.664618,-0.006
1.0,9.667586,-0.005
1.0,9.670534,-0.004
1.0,9.673463,-0.002
1.0,9.676373,-0.001
1.0,9.679263,0.0
1.0,9.682133,0.001
1.0,9.684984,0.003
1.0,9.687818,0.004
1.0,9.690633,0.005
1.0,9.69343,0.007
1.0,9.696209,0.008
1.0,9.698969,0.009
1.0,9.701713,0.011
1.0,9.70444,0.012
1.0,9.707149,0.013
1.0,9.709842,0.015
1.0,9.712518,0.016
1.0,9.715177,0.017
1.0,9.717821,0.019
1.0,9.720449,0.02
1.0,9.723061,0.021
1.0,9.725656,0.023
1.0,9.728237,0.024
1.0,9.730802,0.026
1.0,9.733353,0.027
1.0,9.735889,0.028
1.0,9.73841,0.03
1.0,9.740915,0.031
1.0,9.743407,0.033
1.0,9.745885,0.034
1.0,9.748349,0.036
1.0,9.750798,0.037
1.0,9.753234,0.038
1.0,9.755656,0.04
1.0,9.758065,0.041
1.0,9.760461,0.043
1.0,9.762844,0.044
1.0,9.765212,0.046
1.0,9.767569,0.047
1.0,9.769913,0.049
1.0,9.772245,0.05
1.0,9.774564,0.052
1.0,9.77687,0.053
1.0,9.779164,0.055
1.0,9.781447,0.056
1.0,9.783717,0.058
1.0,9.785976,0.059
1.0,9.788222,0.061
1.0,9.790458,0.063
1.0,9.792682,0.064
1.0,9.794894,0.066
1.0,9.797096,0.067
1.0,9.799286,0.069
1.0,9.801465,0.07
1.0,9.803633,0.072
1.0,9.805791,0.073
1.0,9.807938,0.075
1.0,9.810075,0.076
1.0,9.8122,0.078
1.0,9.814316,0.079
1.0,9.816421,0.081
1.0,9.818516,0.082
1.0,9.820601,0.084
1.0,9.822676,0.085
1.0,9.824741,0.087
1.0,9.830879,0.091
1.0,9.840919,0.099
1.0,9.850733,0.107
1.0,9.860329,0.114
1.0,9.869718,0.122
1.0,9.880723,0.129
1.0,9.889686,0.135
1.0,9.900203,0.144
1.0,9.91047,0.155
1.0,9.920501,0.166
1.1,5.694315,0.573
1.1,5.700945,0.568
1.1,5.714236,0.558
1.1,5.720892,0.554
1.1,5.734236,0.544
1.1,5.74092,0.539
1.1,5.754318,0.529
1.1,5.761028,0.525
1.1,5.774478,0.515
1.1,5.781214,0.51
1.1,5.794715,0.5
1.1,5.801476,0.495
1.1,5.815028,0.486
1.1,5.821816,0.481
1.1,5.835418,0.471
1.1,5.842232,0.466
1.1,5.849052,0.461
1.1,5.862719,0.451
1.1,5.869563,0.446
1.1,5.883276,0.437
1.1,5.890144,0.432
1.1,5.903904,0.422
1.1,5.910793,0.417
1.1,5.924596,0.407
1.1,5.931505,0.402
1.1,5.945348,0.392
1.1,5.952279,0.387
1.1,5.959215,0.382
1.1,5.973108,0.372
1.1,5.980063,0.367
1.1,5.993995,0.357
1.1,6.000967,0.352
1.1,6.014932,0.343
1.1,6.021925,0.338
1.1,6.035926,0.328
1.1,6.042934,0.323
1.1,6.04995,0.318
1.1,6.063997,0.307
1.1,6.071035,0.302
1.1,6.085119,0.292
1.1,6.092173,0.287
1.1,6.099232,0.282
1.1,6.113372,0.272
1.1,6.120452,0.267
1.1,6.13463,0.257
1.1,6.141729,0.252
1.1,6.155949,0.242
1.1,6.163066,0.237
1.1,6.170194,0.232
1.1,6.184467,0.222
1.1,6.191616,0.217
1.1,6.205932,0.207
1.1,6.213103,0.202
1.1,6.220278,0.197
1.1,6.234327,0.187
1.1,6.240477,0.183
1.1,6.251149,0.175
1.1,6.26051,0.169
1.1,6.272306,0.161
1.1,6.280355,0.155
1.1,6.291615,0.147
1.1,6.299113,0.142
1.1,6.309609,0.135
1.1,6.321308,0.127
1.1,6.329953,0.121
1.1,6.339076,0.115
1.1,6.349198,0.108
1.1,6.359771,0.101
1.1,6.369657,0.094
1.1,6.380039,0.087
1.1,6.389543,0.08
1.1,6.399253,0.074
1.1,6.412864,0.065
1.1,6.420297,0.06
1.1,6.435206,0.05
1.1,6.442676,0.045
1.1,6.45016,0.04
1.1,6.465164,0.03
1.1,6.472654,0.025
1.1,6.480119,0.02
1.1,6.494974,0.011
1.1,6.502363,0.006
1.1,6.509728,0.001
1.1,6.524381,-0.008
1.1,6.531668,-0.013
1.1,6.546167,-0.022
1.1,6.553378,-0.027
1.1,6.560562,-0.031
1.1,6.574849,-0.04
1.1,6.581952,-0.044
1.1,6.589028,-0.049
1.1,6.603099,-0.057
1.1,6.610095,-0.061
1.1,6.624005,-0.07
1.1,6.630919,-0.074
1.1,6.644669,-0.082
1.1,6.651504,-0.086
1.1,6.665094,-0.093
1.1,6.671849,-0.097
1.1,6.685278,-0.105
1.1,6.69195,-0.108
1.1,6.705212,-0.115
1.1,6.7118,-0.119
1.1,6.724891,-0.126
1.1,6.731394,-0.129
1.1,6.744313,-0.135
1.1,6.750729,-0.139
1.1,6.763474,-0.145
1.1,6.769803,-0.148
1.1,6.782375,-0.153
1.1,6.794831,-0.159
1.1,6.801015,-0.162
1.1,6.813293,-0.167
1.1,6.819387,-0.169
1.1,6.831486,-0.174
1.1,6.843465,-0.179
1.1,6.849408,-0.181
1.1,6.861203,-0.185
1.1,6.872874,-0.189
1.1,6.884421,-0.193
1.1,6.890148,-0.194
1.1,6.901507,-0.197
1.1,6.912738,-0.2
1.1,6.923843,-0.203
1.1,6.929347,-0.204
1.1,6.94026,-0.206
1.1,6.951045,-0.208
1.1,6.961702,-0.21
1.1,6.97223,-0.211
1.1,6.982629,-0.212
1.1,6.9929,-0.213
1.1,7.003038,-0.213
1.1,7.013048,-0.213
1.1,7.022927,-0.213
1.1,7.032679,-0.213
1.1,7.0423,-0.212
1.1,7.051789,-0.211
1.1,7.061155,-0.209
1.1,7.070389,-0.207
1.1,7.079492,-0.204
1.1,7.09291,-0.2
1.1,7.101696,-0.197
1.1,7.110354,-0.194
1.1,7.123113,-0.188
1.1,7.131465,-0.184
1.1,7.139703,-0.179
1.1,7.151842,-0.172
1.1,7.159793,-0.167
1.1,7.171513,-0.159
1.1,7.179193,-0.153
1.1,7.190517,-0.144
1.1,7.201605,-0.134
1.1,7.212465,-0.122
1.1,7.219503,-0.114
1.1,7.229692,-0.102
1.1,7.239437,-0.09
1.1,7.251823,-0.074
1.1,7.260646,-0.061
1.1,7.269125,-0.048
1.1,7.2799,-0.031
1.1,7.290115,-0.013
1.1,7.299793,0.004
1.1,7.311196,0.025
1.1,7.319839,0.042
1.1,7.330095,0.062
1.1,7.339761,0.082
1.1,7.350634,0.103
1.1,7.359145,0.12
1.1,7.36914,0.139
1.1,7.379929,0.157
1.1,7.390474,0.172
1.1,7.399729,0.18
1.1,7.4096,0.184
1.1,7.419834,0.18
1.1,7.430152,0.17
1.1,7.440745,0.154
1.1,7.449916,0.136
1.1,7.459515,0.115
1.1,7.469613,0.093
1.1,7.480628,0.07
1.1,7.491636,0.05
1.1,7.502843,0.036
1.1,7.510025,0.029
1.1,7.528433,0.019
1.1,7.540074,0.016
1.1,7.553642,0.016
1.1,7.569383,0.017
1.1,7.587549,0.018
1.1,7.608391,0.019
1.1,7.632149,0.02
1.1,7.659042,0.023
1.1,7.689259,0.025
1.1,7.722946,0.028
1.1,7.760198,0.031
1.1,7.801053,0.035
1.1,7.845491,0.039
1.1,7.893432,0.043
1.1,7.944746,0.046
1.1,7.999255,0.049
1.1,8.056749,0.05
1.1,8.116993,0.052
1.1,8.179733,0.053
1.1,8.244725,0.055
1.1,8.311716,0.056
1.1,8.374143,0.057
1.1,8.428715,0.059
1.1,8.477188,0.06
1.1,8.52079,0.061
1.1,8.560411,0.062
1.1,8.596718,0.064
1.1,8.630222,0.065
1.1,8.661326,0.066
1.1,8.69035,0.067
1.1,8.717556,0.069
1.1,8.743157,0.07
1.1,8.767333,0.071
1.1,8.790234,0.072
1.1,8.811987,0.073
1.1,8.832702,0.074
1.1,8.852475,0.075
1.1,8.871386,0.077
1.1,8.889507,0.078
1.1,8.906903,0.079
1.1,8.923629,0.08
1.1,8.939734,0.081
1.1,8.955264,0.082
1.1,8.970258,0.084
1.1,8.98475,0.085
1.1,8.998775,0.086
1.1,9.012361,0.087
1.1,9.025535,0.088
1.1,9.038322,0.09
1.1,9.050743,0.091
1.1,9.062815,0.092
1.1,9.074564,0.093
1.1,9.086004,0.095
1.1,9.09715,0.096
1.1,9.108017,0.097
1.1,9.118615,0.098
1.1,9.128964,0.1
1.1,9.139073,0.101
1.1,9.148951,0.102
1.1,9.15861,0.103
1.1,9.168058,0.105
1.1,9.177303,0.106
1.1,9.186357,0.107
1.1,9.195227,0.109
1.1,9.203919,0.11
1.1,9.212441,0.111
1.1,9.220796,0.113
1.1,9.228995,0.114
1.1,9.237043,0.115
1.1,9.244945,0.117
1.1,9.252705,0.118
1.1,9.260327,0.119
1.1,9.267819,0.121
1.1,9.275185,0.122
1.1,9.282427,0.123
1.1,9.289551,0.125
1.1,9.296558,0.126
1.1,9.303455,0.127
1.1,9.310245,0.129
1.1,9.31693,0.13
1.1,9.323514,0.132
1.1,9.329998,0.133
1.1,9.336388,0.134
1.1,9.342685,0.136
1.1,9.348893,0.137
1.1,9.355013,0.139
1.1,9.361048,0.14
1.1,9.366998,0.142
1.1,9.37287,0.143
1.1,9.378663,0.144
1.1,9.38438,0.146
1.1,9.390023,0.147
1.1,9.395592,0.149
1.1,9.401092,0.15
1.1,9.406523,0.152
1.1,9.411887,0.153
1.1,9.417186,0.155
1.1,9.422419,0.156
1.1,9.427592,0.158
1.1,9.432703,0.159
1.1,9.437755,0.161
1.1,9.442749,0.162
1.1,9.447685,0.164
1.1,9.452567,0.165
1.1,9.457394,0.167
1.1,9.462169,0.168
1.1,9.466891,0.17
1.1,9.471563,0.172
1.1,9.476184,0.173
1.1,9.480757,0.175
1.1,9.485283,0.176
1.1,9.489762,0.178
1.1,9.494195,0.179
1.1,9.498582,0.181
1.1,9.502927,0.183
1.1,9.507228,0.184
1.1,9.511488,0.186
1.1,9.515706,0.187
1.1,9.519882,0.189
1.1,9.524019,0.191
1.1,9.528118,0.192
1.1,9.532178,0.194
1.1,9.536201,0.196
1.1,9.540186,0.198
1.1,9.544135,0.199
1.1,9.548049,0.201
1.1,9.551928,0.203
1.1,9.555773,0.204
1.1,9.559583,0.206
1.1,9.56336,0.208
1.1,9.567105,0.209
1.1,9.570818,0.211
1.1,9.5745,0.213
1.1,9.578151,0.215
1.1,9.58177,0.216
1.1,9.58536,0.218
1.1,9.588921,0.22
1.1,9.592453,0.222
1.1,9.595957,0.223
1.1,9.599431,0.225
1.1,9.602879,0.227
1.1,9.6063,0.228
1.1,9.609694,0.23
1.1,9.613061,0.232
1.1,9.616402,0.233
1.1,9.619718,0.235
1.1,9.623009,0.237
1.1,9.626276,0.239
1.1,9.629518,0.24
1.1,9.632735,0.242
1.1,9.635929,0.244
1.1,9.6391,0.246
1.1,9.642248,0.247
1.1,9.645373,0.249
1.1,9.648476,0.251
1.1,9.651556,0.253
1.1,9.654615,0.254
1.1,9.657653,0.256
1.1,9.66067,0.257
1.1,9.663666,0.259
1.1,9.666641,0.26
1.1,9.669596,0.262
1.1,9.672531,0.263
1.1,9.675447,0.265
1.1,9.678343,0.266
1.1,9.681219,0.267
1.1,9.684077,0.268
1.1,9.686916,0.269
1.1,9.689737,0.27
1.1,9.692539,0.271
1.1,9.695323,0.271
1.1,9.69809,0.272
1.1,9.70084,0.273
1.1,9.703572,0.274
1.1,9.706287,0.275
1.1,9.708985,0.275
1.1,9.711666,0.277
1.1,9.714331,0.277
1.1,9.716979,0.278
1.1,9.719446,0.278
1.1,9.72149,0.28
1.1,9.723931,0.28
1.1,9.726522,0.281
1.1,9.729027,0.281
1.1,9.731103,0.281
1.1,9.732826,0.284
1.1,9.734885,0.285
1.1,9.737267,0.285
1.1,9.739454,0.285
1.1,9.741465,0.286
1.1,9.743321,0.286
1.1,9.74504,0.287
1.1,9.746638,0.287
1.1,9.748129,0.288
1.1,9.749368,0.288
1.1,9.750848,0.288
1.1,9.752079,0.287
1.1,9.753102,0.29
1.1,9.754326,0.291
1.1,9.755791,0.291
1.1,9.757542,0.291
1.1,9.759198,0.292
1.1,9.760756,0.292
1.1,9.762228,0.292
1.1,9.763618,0.293
1.1,9.764934,0.293
1.1,9.766184,0.293
1.1,9.76737,0.294
1.1,9.768498,0.294
1.1,9.769573,0.294
1.1,9.770597,0.295
1.1,9.771575,0.295
1.1,9.772509,0.296
1.1,9.773403,0.296
1.1,9.774256,0.296
1.1,9.77507,0.297
1.1,9.775848,0.297
1.1,9.776595,0.298
1.1,9.777311,0.298
1.1,9.777997,0.299
1.1,9.778655,0.299
1.1,9.779287,0.3
1.1,9.779894,0.3
1.1,9.780477,0.301
1.1,9.781038,0.301
1.1,9.781577,0.302
1.1,9.782096,0.303
1.1,9.789029,0.314
1.2,5.693263,0.634
1.2,5.699859,0.629
1.2,5.713064,0.62
1.2,5.719678,0.615
1.2,5.732927,0.606
1.2,5.739559,0.601
1.2,5.75285,0.591
1.2,5.759504,0.587
1.2,5.772838,0.577
1.2,5.779514,0.572
1.2,5.792892,0.563
1.2,5.799591,0.558
1.2,5.813016,0.548
1.2,5.819739,0.544
1.2,5.83321,0.534
1.2,5.839959,0.529
1.2,5.853477,0.519
1.2,5.860251,0.515
1.2,5.87382,0.505
1.2,5.880615,0.5
1.2,5.894232,0.49
1.2,5.901052,0.485
1.2,5.914716,0.476
1.2,5.92156,0.471
1.2,5.935268,0.461
1.2,5.942135,0.456
1.2,5.949006,0.451
1.2,5.962773,0.441
1.2,5.969666,0.436
1.2,5.983471,0.427
1.2,5.990384,0.422
1.2,6.004227,0.412
1.2,6.01116,0.407
1.2,6.025039,0.397
1.2,6.03199,0.392
1.2,6.045913,0.382
1.2,6.052882,0.377
1.2,6.059859,0.372
1.2,6.073832,0.362
1.2,6.080828,0.357
1.2,6.094845,0.347
1.2,6.101867,0.342
1.2,6.11593,0.332
1.2,6.122976,0.327
1.2,6.130028,0.322
1.2,6.144163,0.312
1.2,6.151244,0.307
1.2,6.165431,0.297
1.2,6.172542,0.292
1.2,6.179661,0.287
1.2,6.193553,0.278
1.2,6.199632,0.273
1.2,6.210233,0.266
1.2,6.219461,0.259
1.2,6.231153,0.251
1.2,6.242733,0.243
1.2,6.249954,0.238
1.2,6.261042,0.231
1.2,6.271941,0.223
1.2,6.279379,0.218
1.2,6.289397,0.211
1.2,6.299804,0.204
1.2,6.309837,0.197
1.2,6.319452,0.191
1.2,6.329416,0.184
1.2,6.339879,0.177
1.2,6.349456,0.171
1.2,6.359236,0.164
1.2,6.372945,0.155
1.2,6.380365,0.151
1.2,6.395125,0.141
1.2,6.402466,0.136
1.2,6.409781,0.132
1.2,6.424336,0.123
1.2,6.431576,0.118
1.2,6.445976,0.109
1.2,6.453139,0.105
1.2,6.460275,0.1
1.2,6.474471,0.091
1.2,6.481531,0.087
1.2,6.495572,0.079
1.2,6.502554,0.074
1.2,6.50951,0.07
1.2,6.523342,0.062
1.2,6.530219,0.058
1.2,6.543891,0.05
1.2,6.550686,0.046
1.2,6.564192,0.039
1.2,6.570905,0.035
1.2,6.584248,0.027
1.2,6.590879,0.024
1.2,6.60406,0.017
1.2,6.61061,0.013
1.2,6.623632,0.006
1.2,6.630101,0.003
1.2,6.642961,-0.004
1.2,6.64935,-0.007
1.2,6.662043,-0.013
1.2,6.674624,-0.019
1.2,6.680871,-0.022
1.2,6.693279,-0.027
1.2,6.69944,-0.03
1.2,6.711672,-0.036
1.2,6.723789,-0.041
1.2,6.729803,-0.043
1.2,6.741744,-0.048
1.2,6.753568,-0.052
1.2,6.759437,-0.054
1.2,6.771085,-0.059
1.2,6.782614,-0.062
1.2,6.794024,-0.066
1.2,6.799684,-0.068
1.2,6.810912,-0.071
1.2,6.822018,-0.074
1.2,6.833,-0.076
1.2,6.843859,-0.079
1.2,6.849242,-0.08
1.2,6.859914,-0.082
1.2,6.870458,-0.083
1.2,6.880875,-0.084
1.2,6.891164,-0.085
1.2,6.901326,-0.086
1.2,6.911359,-0.086
1.2,6.921265,-0.086
1.2,6.931043,-0.086
1.2,6.940693,-0.086
1.2,6.950216,-0.085
1.2,6.95961,-0.083
1.2,6.973458,-0.081
1.2,6.982529,-0.079
1.2,6.991473,-0.077
1.2,7.000291,-0.074
1.2,7.008983,-0.071
1.2,7.021793,-0.066
1.2,7.030175,-0.063
1.2,7.042524,-0.057
1.2,7.0506,-0.053
1.2,7.062495,-0.045
1.2,7.070274,-0.04
1.2,7.081732,-0.031
1.2,7.089227,-0.024
1.2,7.100264,-0.014
1.2,7.111054,-0.003
1.2,7.121609,0.008
1.2,7.131731,0.02
1.2,7.141406,0.032
1.2,7.150652,0.044
1.2,7.159483,0.057
1.2,7.170631,0.074
1.2,7.181146,0.092
1.2,7.191068,0.11
1.2,7.200421,0.127
1.2,7.209292,0.144
1.2,7.219681,0.165
1.2,7.229329,0.186
1.2,7.239987,0.21
1.2,7.249709,0.232
1.2,7.260024,0.257
1.2,7.269422,0.28
1.2,7.279252,0.304
1.2,7.289029,0.326
1.2,7.299952,0.348
1.2,7.309334,0.362
1.2,7.319947,0.371
1.2,7.330079,0.373
1.2,7.339223,0.367
1.2,7.349023,0.353
1.2,7.359287,0.33
1.2,7.370208,0.3
1.2,7.379247,0.273
1.2,7.390395,0.241
1.2,7.402504,0.213
1.2,7.412538,0.197
1.2,7.418982,0.19
1.2,7.435548,0.181
1.2,7.446058,0.181
1.2,7.458345,0.183
1.2,7.472644,0.186
1.2,7.489203,0.19
1.2,7.508276,0.194
1.2,7.53011,0.197
1.2,7.554938,0.202
1.2,7.582973,0.205
1.2,7.614388,0.21
1.2,7.649311,0.216
1.2,7.68782,0.221
1.2,7.729931,0.226
1.2,7.775605,0.23
1.2,7.824741,0.232
1.2,7.877193,0.235
1.2,7.93277,0.236
1.2,7.991252,0.237
1.2,8.052394,0.239
1.2,8.115953,0.24
1.2,8.181669,0.241
1.2,8.249301,0.243
1.2,8.318618,0.244
1.2,8.380128,0.246
1.2,8.433997,0.247
1.2,8.481915,0.249
1.2,8.525068,0.251
1.2,8.564318,0.252
1.2,8.600313,0.253
1.2,8.633551,0.255
1.2,8.664426,0.256
1.2,8.693251,0.258
1.2,8.720281,0.259
1.2,8.745727,0.261
1.2,8.769763,0.262
1.2,8.792539,0.263
1.2,8.81418,0.265
1.2,8.834794,0.266
1.2,8.854473,0.268
1.2,8.873299,0.269
1.2,8.891343,0.271
1.2,8.908667,0.272
1.2,8.925327,0.274
1.2,8.94137,0.275
1.2,8.956842,0.277
1.2,8.971782,0.278
1.2,8.986225,0.28
1.2,9.000204,0.281
1.2,9.013747,0.283
1.2,9.026876,0.284
1.2,9.039624,0.286
1.2,9.052009,0.287
1.2,9.06405,0.289
1.2,9.075766,0.29
1.2,9.087171,0.292
1.2,9.098287,0.294
1.2,9.109126,0.295
1.2,9.119701,0.297
1.2,9.130025,0.298
1.2,9.140109,0.3
1.2,9.149961,0.302
1.2,9.159597,0.303
1.2,9.169025,0.305
1.2,9.178252,0.307
1.2,9.187287,0.308
1.2,9.196135,0.31
1.2,9.204809,0.312
1.2,9.213313,0.313
1.2,9.221654,0.315
1.2,9.229838,0.317
1.2,9.237868,0.319
1.2,9.245754,0.32
1.2,9.2535,0.322
1.2,9.261111,0.324
1.2,9.26859,0.325
1.2,9.27594,0.327
1.2,9.28317,0.329
1.2,9.290282,0.331
1.2,9.297279,0.332
1.2,9.304165,0.334
1.2,9.310942,0.336
1.2,9.317616,0.338
1.2,9.32419,0.34
1.2,9.330665,0.341
1.2,9.337046,0.343
1.2,9.343334,0.345
1.2,9.34953,0.347
1.2,9.355641,0.349
1.2,9.361667,0.35
1.2,9.367611,0.352
1.2,9.373475,0.354
1.2,9.379258,0.356
1.2,9.384968,0.358
1.2,9.390603,0.359
1.2,9.396166,0.361
1.2,9.401659,0.363
1.2,9.407081,0.365
1.2,9.412439,0.367
1.2,9.417731,0.369
1.2,9.422959,0.371
1.2,9.428125,0.373
1.2,9.433229,0.375
1.2,9.438275,0.377
1.2,9.443263,0.379
1.2,9.448194,0.38
1.2,9.453071,0.382
1.2,9.457892,0.384
1.2,9.46266,0.385
1.2,9.467377,0.387
1.2,9.472044,0.389
1.2,9.476661,0.39
1.2,9.481229,0.392
1.2,9.485748,0.393
1.2,9.490223,0.395
1.2,9.494651,0.396
1.2,9.499035,0.397
1.2,9.503375,0.4
1.2,9.507671,0.401
1.2,9.511926,0.402
1.2,9.51614,0.402
1.2,9.519963,0.406
1.2,9.523123,0.409
1.2,9.526886,0.411
1.2,9.530956,0.412
1.2,9.53499,0.412
1.2,9.538987,0.413
1.2,9.542947,0.414
1.2,9.546872,0.414
1.2,9.550761,0.415
1.2,9.554615,0.416
1.2,9.557802,0.417
1.2,9.561595,0.418
1.2,9.565355,0.419
1.2,9.569082,0.419
1.2,9.572503,0.42
1.2,9.575332,0.421
1.2,9.577677,0.425
1.2,9.580472,0.426
1.2,9.583804,0.426
1.2,9.587273,0.427
1.2,9.59048,0.427
1.2,9.593448,0.427
1.2,9.596204,0.428
1.2,9.598773,0.428
1.2,9.601176,0.428
1.2,9.603429,0.428
1.2,9.605546,0.429
1.2,9.607542,0.429
1.2,9.609426,0.429
1.2,9.611207,0.43
1.2,9.612895,0.43
1.2,9.614498,0.43
1.2,9.616019,0.43
1.2,9.617465,0.431
1.2,9.618841,0.431
1.2,9.620152,0.431
1.2,9.621403,0.432
1.2,9.622597,0.432
1.2,9.623744,0.432
1.2,9.624842,0.433
1.2,9.625892,0.433
1.2,9.626901,0.433
1.2,9.627867,0.434
1.2,9.628795,0.434
1.2,9.629689,0.434
1.2,9.630547,0.435
1.2,9.631373,0.435
1.2,9.632167,0.435
1.2,9.632933,0.436
1.2,9.63367,0.436
1.2,9.634382,0.437
1.2,9.635068,0.437
1.2,9.63573,0.437
1.2,9.63637,0.438
1.2,9.636987,0.438
1.2,9.637584,0.438
1.2,9.638159,0.439
1.2,9.638714,0.439
1.2,9.639249,0.44
1.2,9.639768,0.44
1.2,9.640269,0.441
1.2,9.640753,0.442
1.2,9.641221,0.442
1.2,9.641674,0.443
1.2,9.642113,0.443
1.2,9.642538,0.444
1.2,9.642948,0.444
1.2,9.643346,0.445
1.2,9.643731,0.445
1.2,9.644104,0.446
1.2,9.644463,0.447
1.2,9.644813,0.447
1.2,9.64515,0.448
1.2,9.645477,0.449
1.2,9.645795,0.449
1.2,9.646102,0.45
1.2,9.646399,0.451
1.2,9.646688,0.451
1.2,9.646967,0.452
1.2,9.647239,0.453
1.2,9.647502,0.453
1.2,9.647757,0.454
1.2,9.648005,0.455
1.2,9.648246,0.455
1.2,9.648479,0.456
1.2,9.648705,0.457
1.2,9.648925,0.458
1.2,9.649138,0.459
1.2,9.649345,0.46
1.2,9.649545,0.461
1.2,9.649739,0.461
1.2,9.649927,0.462
1.2,9.65011,0.463
1.2,9.650288,0.464
1.2,9.65046,0.465
1.2,9.650627,0.465
1.2,9.650789,0.466
1.2,9.650947,0.467
1.2,9.6511,0.468
1.2,9.651247,0.469
1.2,9.65139,0.47
1.2,9.65153,0.471
1.2,9.651666,0.472
1.3,5.694626,0.688
1.3,5.701203,0.684
1.3,5.714366,0.674
1.3,5.720957,0.67
1.3,5.734147,0.66
1.3,5.740751,0.656
