cname,Teff_reso_bay,Teff_err_reso_bay,logg_reso_bay,logg_err_reso_bay,feh_reso_bay,feh_err_reso_bay,mgfe_reso_bay,mgfe_err_reso_bay,tife_reso_bay,tife_err_reso_bay,mnfe_reso_bay,mnfe_err_reso_bay,mass_wa_bay,mass_err_wa_bay,lum_wa_bay,lum_err_wa_bay,ges_field,GAL_R,GAL_Z,GAL_L,GAL_B,V_R,V_R_ERR,V_PHI,V_PHI_ERR,r_hi_photogeo,r_lo_photogeo,snr,Cat
04590809-0508117,4639.585889023314,4.22546187965926,4.596893909951904,0.0014610734909993,-0.2331763368072787,0.0051332953940224,-0.0319568342261383,0.0063485190112797,0.2727484297667057,0.0096598614532065,-0.0470884965094029,0.0088075748266341,0.6996875000533678,1.877668448733737e-05,0.2019375553951631,0.0014083441014949,GES_MW_04_05,8508.597402199248,-195.39470510119963,204.2581524302604,-27.25845754412229,-2.605750696047587,2.378071800860321,243.4888381718185,1.0043338282790046,480.4029,467.34055,53.8821,Thin_disc
04591303-0459539,5799.881049539133,14.171201783871458,4.261167353923939,0.0229689716272231,0.0485270762508291,0.0071373769995412,-0.0459096206843905,0.0164367672906886,0.0597832648230391,0.0163041231408455,-0.135393244674809,0.0143432309262292,1.0427783139256064,0.0080164640006293,1.5951261101185197,0.1002381273457318,GES_MW_04_05,9355.77321638465,-660.2467852339722,204.13165059185104,-27.175476586977155,-7.514313499519542,3.03930955701545,234.58656722209275,0.9316150891569928,1602.2781,1412.8108,50.2412,Thin_disc
04591380-5207366,5700.495767779194,12.063254616826269,4.222153005244146,0.0138251557437996,-0.4668562837994536,0.0078349766331533,0.1817373669509797,0.0153353839724746,0.3795291780055913,0.0177686301368406,-0.2979142601797467,0.0248228035915014,0.8610365074789035,0.0068029495543038,1.3425994923501166,0.0369124496152995,GES_MW_04_05,8391.411111485193,-829.5206514844745,259.42962292131506,-38.089133805083655,11.704013205070163,1.064387584064006,165.5125426594111,2.1821207950592743,1420.8219,1343.9073,55.8302,Thick_disc
04591790-0505087,5081.269006447255,9.423900050678744,2.69236772335516,0.0101538375281123,-0.3936411335661396,0.0056894598295547,0.2924786967567622,0.0195137362627524,0.2069046367439622,0.0104926202681963,-0.224201215885558,0.0112286709301471,2.566448714867104,0.0301701021314863,85.54228032284287,2.334531472466449,GES_MW_04_05,12519.584876295648,-2360.509407061996,204.22912241744817,-27.198664449181138,-17.776864033090597,12.646652147897234,144.65592944952354,21.650314591115755,6477.769,4481.97,53.1265,Thick_disc
04592316-5155456,5170.318312026226,4.696541086547559,4.537627272097462,0.0022963503834062,-0.1771302568127355,0.0049921365904035,-0.029603862187215,0.0087941252191941,0.142873811195862,0.0107572628824771,-0.1553640594786425,0.0086609968675751,0.7794813560791793,0.0001359163470199,0.3976897409954552,0.0035358320780954,GES_MW_04_05,8228.684026253271,-361.7023403664177,259.177294003058,-38.07754846773544,3.66922531379644,0.6895048716418611,252.27114324360127,2.1878205706558003,627.5371,615.4008,67.9744,Thin_disc
04592410-5205129,5831.717011762551,11.219838381196178,4.18267661664005,0.0151235002376115,-0.4363995417353217,0.0082481287776729,0.1707564061652083,0.0162778238684505,0.2899953327768766,0.019020864419854,-0.3105286514933134,0.0266620792667827,0.9186923904475696,0.0028782036508339,1.7183919406412094,0.0477382989547211,GES_MW_04_05,8423.57026806676,-906.3058300059436,259.37685072865594,-38.0653139882837,-44.793633708290905,1.9771194672126,168.05245100890107,2.643107452827607,1556.9248,1458.6252,56.497,Thick_disc
04592810-4226379,5342.338836199187,13.290078720895044,3.1271896375767523,0.0357081754442069,-1.8866731389595444,0.0138837086369747,0.3304822799796852,0.035389285420524,0.2916140908769951,0.0413906706403182,-0.0791314035313797,0.197300107657749,0.7929467931942705,0.0328742191000506,11.908424617898849,1.1371465358858666,GES_MW_04_05,9537.366152576124,-2124.52362107741,247.1234967866255,-38.02318805244344,-5.87541384284258,2.0478606536503445,87.9865120290327,6.8163863260948485,3698.498,3293.6504,50.8958,Halo
04592889-0500255,5249.280879990056,7.922819401940113,3.4642179771793384,0.0098420119664871,-0.4840936942153666,0.0044985895040631,0.026974805396548,0.011117523609418,0.2270475141240849,0.0089676011207353,-0.1238349551165577,0.0087955157978622,1.279048715224914,0.015092220368735,8.211661945392294,0.1949386311531932,GES_MW_04_05,9604.796706269646,-794.2637385291046,204.1750959897992,-27.121473451354923,45.895317743470905,2.497036966355395,236.82843796293625,1.1922198641235218,1845.9443,1737.1359,88.5748,Thin_disc
04592978-4239357,5091.160499745908,1.9494935395084088,4.533718212629804,0.0009360671751444,-0.3410831088465906,0.0063643577627007,-0.0239889712795918,0.0109924514701907,0.2058505265587474,0.0138209755426231,-0.050579024073679,0.0109316771738254,0.739408902231068,0.000105022075001,0.357863325100232,0.0013130050965403,GES_MW_04_05,8283.557183530338,-289.5208276435989,247.397591857626,-38.03270472506295,-56.28892333484853,2.0015799005581663,201.8578932673816,2.3167760175467,517.23175,493.0002,54.4483,Thin_disc
04593890-5204527,5772.3035393613445,2.571567970019333,4.304131822743238,0.0122605762312985,-0.2097857257408995,0.007750824589595,0.049386595051807,0.0148106242840127,0.1169477272706374,0.0194730947670651,-0.2114362518313862,0.0151894524752404,0.9387448528446783,0.0003803527691568,1.2742195208824654,0.0335060898312181,GES_MW_04_05,8381.93005204737,-800.7355264247501,259.36678338744804,-38.02802116967555,95.01034863175728,4.223976634527226,214.9937703129748,2.3551167323794777,1373.2406,1295.9607,57.3957,Thin_disc
04594472-4705005,5056.535291739821,4.658075989025062,4.489030491922146,0.0028180464520794,0.0501144118286163,0.0050737261106211,0.0123772441556507,0.0087539896992404,0.1639472583265382,0.0092999990067579,-0.0431635503777543,0.0093451780122287,0.8193265152149659,0.0002067648278617,0.4277013643034706,0.0043424689195913,GES_MW_04_05,8281.379925380012,-368.3124099518458,253.0173390259962,-38.15055589920976,66.69293022229967,1.5263492166748045,203.2872289301496,2.1108892218904947,639.66504,622.7085,62.7371,Thin_disc
04595730-5154505,6620.575085051504,26.02230145649888,4.2136462448186425,0.0407035706525095,-1.2228206728781934,0.0164999085433482,0.3658208617622909,0.0391589533965707,0.1030551252989074,0.051830507236285,-0.6698653049394547,0.5187101233167559,0.9497005702611796,0.012336166792257,2.759031260768864,0.2652173830416001,GES_MW_04_05,8587.149527859923,-1260.9673817021671,259.15123763230514,-37.99081140608392,-27.99199775637252,1.4175880071908722,105.48084213705091,7.110595485658164,2189.7227,1976.1047,54.4997,Halo
05001147-4658473,5962.170574317788,15.276921617900175,4.251596074487492,0.0077120834909933,-0.6165076301956303,0.0052760049756219,0.1821227495092161,0.0107576661989792,0.3244798116123152,0.0134887638089232,-0.3652996265860264,0.0344962064499848,0.877134481995543,0.0051028594940532,1.52892586569868,0.0185490571925066,GES_MW_05_06,8302.297359822327,-411.2053079673506,252.8863711982343,-38.07374679842527,45.37026147879949,0.9087437290172008,145.57295192333106,2.09690892797519,706.3525,695.7462,99.7824,Thick_disc
05001300-5204120,5812.1488748331,6.469345269248449,4.386675701971968,0.012169427994129,-0.3015677065135271,0.0070986392139307,0.0191641230639398,0.0141997373054704,0.1165979156759691,0.0187580552878303,-0.2360818621464828,0.0196990738125485,0.8990800227814467,0.002304549821588,1.037424730382666,0.0321809826442202,GES_MW_05_06,8344.839281734472,-700.830523231936,259.345707393089,-37.94139097653498,93.05587474757104,3.081257708449482,200.5860920480353,2.4874309514300768,1203.0283,1148.771,61.05,Thin_disc
05001439-4714427,5669.588121159866,1.1688821315479268,4.341524830914342,0.0095715277424141,-0.1216182458364505,0.0060531675308845,-0.0012810733323554,0.0117983812265681,0.1444291082791896,0.0126392347491326,-0.1237613688371475,0.0123325407517141,0.93888189104176,0.0001088320907048,1.088137462400082,0.0246075616525346,GES_MW_05_06,8371.68443588065,-567.8703326809245,253.2235515213816,-38.06753809619164,32.37063008189243,1.2241526246697976,179.05274901587902,2.110245633249727,969.3004,938.89526,66.4626,Thin_disc
05001500-4657498,5522.340820624753,19.54110549609253,4.286344035736776,0.0184191723564274,-0.1174464028107298,0.0076580620425636,0.0720836213548438,0.0136727700262647,0.2000241161788445,0.0146050857531224,-0.1813490067770951,0.0144548835278991,0.8863024612091798,0.0096924362891621,1.0515635246286166,0.0671177065793823,GES_MW_05_06,8469.812946830127,-756.0080878107051,252.8662083249788,-38.06355530227483,30.20107833750665,1.722786717788992,265.963520150921,2.9253968605874534,1297.3351,1226.2576,52.3743,Thin_disc
05001533-4714549,5086.259852939782,0.8014562832977082,4.542124749178865,0.0004045403319581,-0.752303175197162,0.0076670137911767,0.1922863145090412,0.0110685722659874,0.5365597974638816,0.0136062568979264,-0.1499068705920873,0.0157075829192578,0.7199969999997617,6.904430940166518e-08,0.3404094323768142,0.0001020270904716,GES_MW_05_06,8271.658753556821,-348.8938150443816,253.2278763917117,-38.064899922521526,114.53517520638272,1.7469248086701308,177.77463341165827,2.1778118615278053,606.97644,593.78253,56.1224,Thick_disc
05001670-5153212,5532.339810152459,5.813123262059777,4.397938639165743,0.0087695658310462,-0.3822804257795247,0.0075412572056839,0.1900844996756359,0.0128794945221873,0.4030671586630804,0.0163128345136866,-0.2305066395742754,0.0164859825811907,0.818949766854617,0.00012410419526,0.7557204624207631,0.0182489209022182,GES_MW_05_06,8320.469121543645,-626.1982606658883,259.1161295364296,-37.942456902365954,-28.86074779102023,1.2708094450434533,211.7563148189868,2.227146095889145,1078.1187,1028.4037,52.8485,Thick_disc
05002660-5202257,4593.261719,9.538593749123706e-10,4.53487,6.053820033001268e-13,-0.4809036107111355,0.0039993241079304,0.1204030416608113,0.0039338317878893,0.443676864920164,0.006500217975791,-0.0531488494466722,0.0065699857348353,0.739997,4.839958452991103e-13,0.2365990519054271,2.8333337247571593e-13,GES_MW_05_06,8182.436805812622,-208.76785103055863,259.3057288856766,-37.90840685151954,-26.323360657546218,0.5656870511029841,213.1696390967899,2.201242884695385,375.98566,372.15652,77.1126,Thick_disc
05003391-5547439,5332.487070705395,3.140266011420998,4.43955021941673,0.0029740453445753,-0.2272441557034747,0.0070649055126178,0.1326110956080256,0.0122126713238015,0.2697135559979951,0.0134027273807407,-0.0831513078816934,0.0120084784387027,0.819175527990825,0.0011696539403453,0.592704970608317,0.0045418269935043,GES_MW_05_06,8226.670960186502,-521.971985542227,264.036309576204,-37.57639611690973,-45.45065917320291,1.076447774828205,237.1296361949394,2.255109938847959,907.7763,873.37787,51.9564,Thick_disc
05003978-5208196,4556.691895,2.061694754039795e-13,4.584283,1.2236634762364626e-15,-0.2508616931625638,0.0033100869209708,0.0078181599079472,0.0031059802234878,0.3373230922273149,0.0052936630416446,-0.0266101625514065,0.0053914211772376,0.699997,1.979713391046312e-15,0.1934692731289464,1.0985895510625038e-15,GES_MW_05_06,8173.522658163097,-178.84656915646735,259.4275584918043,-37.86893565331628,-6.002710153213656,0.5338944874727279,216.59548145656245,2.1921628942897,326.68097,324.08813,89.9001,Thin_disc
05004311-4656207,5695.297189203016,11.040731898992842,4.044392503350122,0.0150660731662419,-0.0799351667005905,0.0069394716906251,0.1540277028100871,0.0130888852483275,0.2356946042931574,0.0131834993145328,-0.213456433435515,0.0134395483433967,1.082845052737197,0.0105302161566093,2.5346218312524487,0.1113841748334211,GES_MW_05_06,8582.294412441628,-964.07494855944,252.83589370004367,-37.98333974195543,-91.289625159259,3.523465133826196,213.368529879199,2.687459619276102,1650.2513,1548.4338,61.0457,Thick_disc
05095955-6156422,5186.042501270889,0.3166861857140487,4.495366278245033,0.0001918657063205,-0.1935838983812621,0.0046924385833566,-0.0114261511661516,0.0080385210052344,0.1619290656706025,0.0097446929290602,-0.122815370511115,0.0081388255065607,0.7792930665328318,9.212614324901586e-07,0.4435677944712608,0.0003010184603612,GES_MW_05_06,8124.74791066378,-316.8024420420797,271.4331055588833,-35.5696252279004,27.69368978580598,0.5450633510565654,183.2347664520179,2.342935554079081,584.94165,574.9968,77.0427,Thin_disc
05102089-6203450,5099.381021506229,3.587245897717553,3.72344111958618,0.0037058676180012,-0.347528189572198,0.0046783572971803,0.1834557175705616,0.0081599496310809,0.2983953306917596,0.007795265643529,-0.158568834307443,0.0079550587782337,1.015230577252762,0.0007814318050047,3.194939441896385,0.019093761153218,GES_MW_05_06,8153.1635081487775,-656.8304156583483,271.5681159288587,-35.510749875251015,2.204577773119239,0.5546400313342482,152.63171481980632,2.3828029780986544,1181.6793,1147.2096,88.1815,Thick_disc
05104917-6146363,4941.045929373754,3.592384865771871,4.5590119128223945,0.0044089209010017,-0.298402356666291,0.006524576096333,-0.0052037341387043,0.0107768641265363,0.2000363591945619,0.0126683005597198,-0.1240469746343245,0.0114719719290491,0.7340906975243708,0.0092715434386334,0.2973960278386434,0.0072079664853396,GES_MW_05_06,8125.674649163934,-298.6861772084824,271.2108962415099,-35.49796344987087,-60.982395479629474,0.8547342114611373,223.18604297578827,2.341925697612639,557.2464,543.7296,52.2157,Thin_disc
05110625-6203362,5262.065887383313,7.198066585357529,4.490337631439733,0.0046590286291425,-0.1269900745895791,0.0071425196687437,-0.0488609424476743,0.012863381124513,0.1198223352407766,0.0163129923572658,-0.1320326802849103,0.0126318059922822,0.799297512436388,0.0002568469465502,0.4879005187748808,0.0078925603781959,GES_MW_05_06,8134.832230032099,-481.2544857553776,271.54901363997595,-35.4235414486334,-104.29956262473544,2.153593893720698,227.1936010284314,2.383729921100424,880.114,851.3441,50.4429,Thin_disc
05191311-4228021,5028.78879364734,6.8820557348774605,3.415461548650744,0.0095161784819099,-0.4956469127039735,0.0059340159174873,0.3266110863934386,0.011299116363372,0.466026599076799,0.0101848710045177,-0.169788213338464,0.010224678957224,0.9597767440906878,0.0125895608803894,5.80560722937947,0.0867233427443306,GES_MW_05_06,8827.288940532178,-1031.9475255385366,247.5852283108842,-34.399787683689446,-16.59289894131902,1.7735943948975652,201.73119619920712,2.022542074618522,1916.4727,1822.4388,64.7738,Thick_disc
05191753-4232099,5583.706692016172,2.191941798538044,4.390575937464168,0.0035016181149144,-0.3729589074957351,0.0081250734705435,0.0197399551280539,0.0147724094040882,0.157587239668083,0.021394684097502,-0.2967690965860617,0.0231066360679677,0.798904782385994,1.2721802642603866e-05,0.7778743580493566,0.0074737509710287,GES_MW_05_06,8441.517547855516,-498.9403132838267,247.6700337958933,-34.394719910104506,-31.694388209133887,1.3232841305606993,211.31117796762064,2.1200432470847,935.33057,907.72076,55.6086,Thin_disc
05192151-5401407,5010.854411214255,0.0902631335426018,4.501711320459033,6.971723929039034e-05,-0.1444547742962632,0.0062570431067297,-0.0028307522503464,0.0104496333705829,0.1714991231389103,0.0114745782000442,-0.0737801583834664,0.0107105992018991,0.8399946858511633,0.0002818954642309,0.4106200551208258,0.0001718661804799,GES_MW_05_06,8214.655243474797,-343.0501093476012,261.63937998045554,-34.991772972045865,36.181455733117296,0.9942943648665964,223.91696057675523,2.3098137938423133,642.319,626.29645,57.0304,Thin_disc
05192653-4218126,5360.836792502172,7.807040298156416,4.53831378798236,0.0093980350690335,-0.1793481961541156,0.005894151016931,-0.037683606483044,0.0111401241843469,0.12700028925086,0.0137400829846389,-0.1349948997122337,0.0103331401616036,0.8179521159909404,0.005480128575967,0.4815835760122422,0.0079711764294803,GES_MW_05_06,8350.771167321203,-355.8891459475458,247.39455869732305,-34.33854397552606,-2.411023258102929,1.1436767629421754,247.9944229137645,2.1076945926100943,676.2569,660.7716,57.345,Thin_disc
05192937-4223071,4905.623477149027,5.748864456966814,3.1970330840883587,0.0097407466585475,-0.3723976613091637,0.0049735433725611,0.2930462072587144,0.0102939723376756,0.3776521651857542,0.0081129736107738,-0.1489037966213702,0.0088986117433158,0.9142730086805078,0.0104417164305041,8.28288679204846,0.1883992543899574,GES_MW_05_06,8974.503254593576,-1213.2269966411152,247.4941792917324,-34.34005584428913,-17.393699489030784,2.0618937231866097,149.70354454597344,2.034825080702814,2253.46,2135.6958,71.1844,Thick_disc
05192944-4222158,4915.492189232051,0.0033268741578748,4.551080000213557,6.87855740298065e-07,-0.2131347722908643,0.0036476462367846,-0.0214320142097192,0.0063208422353048,0.191335472112391,0.0067911316114838,-0.0271689642598408,0.0061892778293865,0.7599969969097401,7.956837363042622e-06,0.3070470989753739,2.850030823169947e-06,GES_MW_05_06,8245.382820680721,-189.2697639254429,247.4770876019487,-34.338071780880306,-22.5990001784604,1.0253099276283408,196.2888934334382,2.135044304099376,374.90775,371.4527,84.2167,Thin_disc
05192958-4639105,5615.284223265917,17.908630229513413,4.358261581243115,0.0112324590670229,-0.4071400842764583,0.0074217465584097,0.1030284723043104,0.0135945873252163,0.27885658213625,0.0170676564205083,-0.2699531620591453,0.0217737171836722,0.8202479460603559,0.0051871881722712,0.8800798207878046,0.0176814226344856,GES_MW_05_06,8464.584304378888,-653.1147619767871,252.6509621246787,-34.76130262547457,-6.643760036879097,1.230694965174086,243.90330736975187,2.1756507012811888,1219.1019,1156.8121,58.9237,Thick_disc
05194139-4237505,5475.85599527715,12.87263356627682,3.987319719237864,0.0122087981512687,-0.4883763492842741,0.0069190938981322,0.3792040492575416,0.0121780483281631,0.3593462756113552,0.0145889452908942,-0.3294078872946571,0.0198352805376009,0.8579017535626751,0.000289755362704,1.9555542461551727,0.0370043398715652,GES_MW_05_06,8525.179926673583,-622.8701025227774,247.79459818746363,-34.33359096141658,46.33259040456549,3.2075170441587484,202.5439284057572,3.567459600649552,1234.9857,1085.6443,59.9352,Thick_disc
05194293-4638253,5043.653243325645,2.9788768120249887,4.533190959415979,0.001460931333322,-0.125421447616469,0.0040832996838687,0.0035595339898701,0.0066240173635965,0.177939922011173,0.0069799738360187,-0.1048465668593829,0.0069078285544478,0.7594439637753094,0.0003611527738012,0.3544641355688455,0.0020375237676729,GES_MW_05_06,8261.64542808097,-277.6654053348688,252.63915168123413,-34.72229427738403,-56.20700861424095,1.0331876673968907,237.9008798997382,2.1941486832536112,529.07245,520.6679,86.8255,Thin_disc
05194588-4649155,6010.588329627328,13.17355612898778,4.246599093879701,0.0279501251757187,-0.7662744413035067,0.0110914244115015,0.249947894498229,0.021938588200033,0.2408833570823952,0.0334296790133341,-0.3497048729761496,0.099809314551287,0.879203090817027,0.0082454773390393,1.6041429100271274,0.0986996391394325,GES_MW_05_06,8676.781309691074,-1003.8557655602496,252.85906150126104,-34.7271038373049,61.461864176483,2.97787353416814,192.03670967749431,3.586270888958256,1892.4066,1737.3025,55.7899,Thick_disc
05195616-4221148,4817.161013979488,3.3285391831797635,3.2237004860674823,0.0108262522419486,-0.0512888375518816,0.0042189283478907,0.1097206063055654,0.0099572994250209,0.1751243681028793,0.0070013939335793,-0.0977827465436584,0.007907582442506,0.9387530318537404,0.0054111571004841,7.437458185716832,0.1890518305684752,GES_MW_05_06,9046.177553493351,-1296.2674747146557,247.46918537186184,-34.25433522399359,-41.53891318434569,2.5625908179944084,180.48945901623887,2.406538904725457,2453.707,2279.6677,68.6241,Thick_disc
05200343-4646186,6214.983695827771,17.555903778848798,4.2806244774375015,0.0219074925297648,-0.3832421160684398,0.0068206661943092,0.0444682388542282,0.0159274959157957,0.0826683491312597,0.0218094222401538,-0.3722564246688681,0.0427529467017452,1.0474933679898253,0.0128213794789154,2.019263877818417,0.1109097568382383,GES_MW_05_06,8592.332558991386,-867.1937323757022,252.803888526464,-34.67359500813551,-42.735570845612656,1.6265661237195197,240.87143861780217,2.235180073072254,1611.1157,1515.2043,76.7154,Thin_disc
05200543-4636117,5515.282183294257,10.882128270470131,3.669686771232225,0.0167591432573858,-0.5661436813384024,0.0064571846845651,0.2098393376097342,0.0134819761874381,0.3558182265809572,0.0137788883288605,-0.3385651637325017,0.0175070601472569,1.223335080429941,0.0342716424873963,5.9729053529224725,0.4001266963089844,GES_MW_05_06,8947.651055878125,-1384.7563027081358,252.6000145334976,-34.65530534706229,-18.92108456821009,2.064134729217961,211.6465450612514,2.1677670367628554,2603.9937,2354.6335,76.1945,Thick_disc
05200650-4647311,5986.334202148943,13.508280944224492,4.412589573414086,0.0134493677552409,-0.0841637512224111,0.0060116909955795,-0.043060388930597,0.0127822816987268,0.0953534638956669,0.0158856339848023,-0.1356635171843443,0.012312793849605,1.0374378173955396,0.0063078688062732,1.269022993315187,0.0371426326562821,GES_MW_05_06,8520.18385112944,-749.7851892201975,252.82909242033435,-34.66634092941824,-40.58677258508388,1.4740921632843338,228.862107580302,2.184389272930498,1385.7996,1328.221,71.8141,Thin_disc
05201215-4634029,5259.254505541951,11.164718980475802,4.453674536057077,0.0072502083678399,-0.2123915671438765,0.0055276109428593,0.1349008379514918,0.0090156982295616,0.283077943848823,0.0098166588724102,-0.1250304583154647,0.0093511943497128,0.8200487992643821,0.0128933783017927,0.5435508426822248,0.0141513509812879,GES_MW_05_06,8334.689090238455,-415.85986947259886,252.5584328161948,-34.63339410997595,-12.349531030656625,0.9834672071788152,246.1476416936295,2.2011828199248624,779.33496,760.0387,67.9576,Thick_disc
05202214-4224435,5102.445802694386,9.497039986949014,3.269452448190952,0.0215602895915364,-0.5458086619802911,0.0067958812199077,0.1325145258208835,0.0164917641678354,0.2286714067956547,0.0132823611694145,-0.1226789564175716,0.0115906810857758,1.0543261913414184,0.0289214742926265,9.478048040081656,0.633434400108862,GES_MW_05_06,9293.134522649874,-1586.6873483299566,247.5509117471108,-34.18231253491955,31.853612501160768,3.327740803411711,224.5601043336428,2.3668502654120007,3033.0366,2739.7717,57.7616,Thick_disc
05202499-4238063,5234.791459927644,10.475166944399572,3.184095839557485,0.0237808623539577,-1.149437267439685,0.0065529294830068,0.1514700460459081,0.0196277556653173,0.4193105710537747,0.0160903443991638,-0.4605571078054564,0.0366716631706397,0.8942881504622688,0.029752265773921,10.838543961349332,0.7213962625142805,GES_MW_05_06,9034.922427337233,-1291.9717010795168,247.8197189040881,-34.201486529596416,-40.86971845247003,4.186999509270849,95.80074094778696,2.8681475089355333,2440.44,2260.4177,72.5369,Halo
05202901-5402183,5263.083918400383,0.8697476291810661,4.4834627885513605,0.0006372755240815,-0.2417540316175102,0.0049739071141595,-0.0039019602726071,0.0087259167575413,0.1536685603410832,0.0114426951423625,-0.132797827588141,0.0084933515649342,0.7792386612301426,4.2353469079148175e-06,0.4835590924001122,0.0010231579120917,GES_MW_05_06,8207.154354993501,-315.885382281603,261.6491066707432,-34.82645277625036,-48.70064194063776,0.9035253437541416,250.92707377879577,2.310331445865778,598.532,582.41406,75.1088,Thin_disc
05203104-4222293,5465.291836324751,12.46235352746404,4.442686239074457,0.01067135005408,-0.0485552568044362,0.0059213061752344,-0.0355465107471347,0.011418158549371,0.0736262741163155,0.0130869351670148,-0.0602396304955274,0.0102150850458862,0.8829681846228181,0.0078704219847338,0.6998331323670063,0.0073115367241731,GES_MW_05_06,8405.016501251821,-437.16699545440827,247.5104100750762,-34.150427222460536,-48.56320311271913,1.3569527644067612,235.8649532108992,2.103401139329978,827.2263,806.23016,59.2187,Thin_disc
05203587-4226281,5347.7947252797,10.434939787997912,3.692597457045488,0.0189563406335786,-0.50558712668842,0.0079618674103775,0.0723361451634425,0.0175459347460977,0.2175271880834827,0.016315211157613,-0.2334362407106182,0.0162642410252892,1.0752401794282662,0.0286543529898527,4.402838598408204,0.3034414844623048,GES_MW_05_06,8941.288252620381,-1166.248882915572,247.59219075663924,-34.14409226239645,53.5871454463399,3.4891371839785683,186.9466536991115,2.018189171641919,2218.9683,2022.8073,54.2181,Thin_disc
05203830-4221517,5468.928493787455,13.208050027874863,2.851124359072001,0.0322353506555241,-1.1268494988956923,0.0084279564657111,0.1965389641861295,0.0290584300323593,0.2847477319033411,0.02044303389776,-0.6752188021477405,0.0687706096020266,2.1215538018626257,0.0591476893121816,66.13517236846074,6.597929700185662,GES_MW_05_06,11434.084189863544,-3706.8094322219777,247.50132849674344,-34.126931083621294,-88.64670201587211,4.376686282826623,10.188496176355708,16.653490456983576,7117.1616,6216.701,58.8131,Halo
05204035-4648544,5415.49247633175,12.952568644732471,4.488679229931952,0.0067921601889184,-0.5617509601521093,0.006008459284604,0.1850846562025516,0.0095424761104992,0.4004392779563191,0.0128459205066492,-0.2070605776758305,0.0126495117939259,0.756020856615809,0.0073264951278028,0.5198677923767923,0.0168309684931457,GES_MW_05_06,8389.968301068227,-522.7003862094367,252.86584128605168,-34.57178187698222,-28.569512505823432,1.3294615384130402,212.910083504755,2.190423584317005,973.94226,936.0431,73.719,Thick_disc
05204164-4646413,5248.437337329166,7.479277898103438,4.534336707009725,0.0257335300794857,-0.015218925198174,0.0055134992311085,-0.050143729047209,0.0092382758770994,0.0939113422685857,0.0107623755724366,-0.0754103465204472,0.0093763561910786,0.8456430572453447,0.0093249957362498,0.4620922426589374,0.0222687999833432,GES_MW_05_06,8398.195606309238,-536.3404243133353,252.82140522334493,-34.56533207396855,-39.48975974279458,1.4424387845198636,246.3196421129852,2.1902142425092967,1007.34515,956.9876,66.6885,Thin_disc
05204362-4633536,5014.388784333944,6.8719735413383765,3.4817535435114646,0.0120549937760539,-0.5731802809536326,0.0054805263056313,0.3019168399743446,0.0099584086460061,0.4615976532758734,0.0094456490169597,-0.1966812298043314,0.0112501461175756,0.885940649008589,0.0201603560189354,4.546820928253751,0.0492434571391221,GES_MW_05_06,8556.791733464408,-798.2664806913272,252.5637695916081,-34.54331362372933,-100.9950089384454,3.623652345480444,19.72956041676552,3.3624876859225457,1473.5078,1416.9108,74.4789,Halo
05204434-5410260,5822.21331975199,14.15464319126534,4.2456031337410325,0.0331080592053658,-0.3269855366227272,0.0088200096709958,0.0710738654931164,0.0185230656567461,0.1086655522499491,0.0237329120371931,-0.2510228610295315,0.0252081949524892,0.9225077280433682,0.0097034454943506,1.4880062268769343,0.1311434189460479,GES_MW_05_06,8393.024693790378,-845.0451314169884,261.81347492413926,-34.78719677958371,4.755226910694405,2.124325855066245,236.52700593984403,5.309087525498858,1684.1276,1396.526,50.6941,Thin_disc
